inspection_date,vehicle_id,vehicle_age_years,mileage_km,service_gap_months,brake_wear_percent,engine_alerts_90d,vibration_index,battery_voltage,avg_engine_temp_c,prior_failures,harsh_braking_events_30d,failure_probability_hidden,failure_next_30_days
2025-04-01 18:00:00,VH-0027,9.25,126774,4.63,80.44,0,5.46,12.39,89.67,1,8,0.1534,0
2025-04-02 00:00:00,VH-0028,2.92,62119,6.3,19.42,0,4.98,12.41,90.88,0,3,0.0041,0
2025-04-02 06:00:00,VH-0029,4.61,41188,14.61,11.59,1,4.03,12.44,84.63,1,7,0.0691,0
2025-04-02 12:00:00,VH-0030,7.14,98702,13.14,60.7,2,3.28,12.31,90.3,0,10,0.2485,0
2025-04-02 18:00:00,VH-0031,5.35,70623,3.75,30.24,0,4.07,13.24,82.74,1,3,0.0044,0
2025-04-03 00:00:00,VH-0032,2.29,29576,4.95,51.76,1,2.19,12.87,89.02,0,6,0.0027,0
2025-04-03 06:00:00,VH-0033,6.28,83266,2.9,60.07,0,4.37,12.28,93.59,1,8,0.0134,0
2025-04-03 12:00:00,VH-0034,6.7,80880,7.01,62.33,4,5.47,12.07,98.6,0,8,0.1858,0
2025-04-03 18:00:00,VH-0035,5.43,58068,3.91,46.76,0,4.92,12.56,98.41,1,7,0.0917,0
2025-04-04 00:00:00,VH-0036,5.77,42803,4.82,20.32,0,3.58,12.06,91.27,1,5,0.003,0
2025-04-04 06:00:00,VH-0037,4.53,65433,10.94,18.54,0,4.68,12.2,77.95,1,6,0.0109,0
2025-04-04 12:00:00,VH-0038,9.04,160737,2.1,86.17,3,4.62,12.32,104.26,1,6,0.1515,0
2025-04-04 18:00:00,VH-0039,2.86,42289,13.16,13.22,2,5.0,12.35,89.09,0,8,0.012,0
2025-04-05 00:00:00,VH-0040,3.67,55080,7.48,54.23,2,4.85,12.85,94.03,0,12,0.012,0
2025-04-05 06:00:00,VH-0041,5.23,41232,12.77,38.92,1,3.04,12.11,91.43,1,8,0.0233,0
2025-04-05 12:00:00,VH-0042,7.49,78076,9.19,41.48,2,4.96,11.46,94.48,0,8,0.1268,0
2025-04-05 18:00:00,VH-0043,1.31,8450,10.31,25.95,2,4.74,12.07,93.41,2,4,0.0927,0
2025-04-06 00:00:00,VH-0044,1.79,34071,5.7,34.23,1,3.84,12.74,91.65,1,6,0.0085,0
2025-04-06 06:00:00,VH-0045,0.3,13956,2.41,19.93,0,2.53,12.72,82.66,0,5,0.0001,0
2025-04-06 12:00:00,VH-0046,5.29,93745,3.54,64.4,0,4.42,12.16,103.14,2,12,0.0277,0
2025-04-06 18:00:00,VH-0047,2.29,40413,3.04,47.33,2,4.56,13.47,96.34,2,12,0.005,0
2025-04-07 00:00:00,VH-0048,4.2,39682,0.88,32.27,2,3.17,13.02,92.64,0,4,0.0007,0
2025-04-07 06:00:00,VH-0049,6.92,106074,10.93,43.95,1,3.55,12.29,100.38,2,9,0.1079,0
2025-04-07 12:00:00,VH-0050,3.53,54041,5.25,50.56,0,4.32,12.74,84.8,1,6,0.0071,0
2025-04-07 18:00:00,VH-0051,5.8,92408,2.84,22.61,2,5.41,12.49,97.85,0,4,0.0119,0
2025-04-08 00:00:00,VH-0052,4.42,105698,19.07,56.36,1,6.7,11.82,89.98,0,12,0.3832,0
2025-04-08 06:00:00,VH-0053,6.95,54902,24.34,44.03,4,5.2,12.34,98.21,2,2,0.9727,1
2025-04-08 12:00:00,VH-0054,6.44,86040,1.88,34.95,0,2.95,12.86,91.6,0,8,0.0117,1
2025-04-08 18:00:00,VH-0055,3.4,52937,4.75,46.23,1,6.01,11.99,80.72,0,5,0.0114,0
2025-04-09 00:00:00,VH-0056,4.76,53145,4.52,34.29,1,5.03,12.68,84.75,0,8,0.0014,0
2025-04-09 06:00:00,VH-0057,7.91,102134,2.67,43.37,4,3.05,12.58,103.06,0,9,0.0217,0
2025-04-09 12:00:00,VH-0058,6.22,79893,10.76,54.53,2,3.42,12.24,91.25,1,5,0.1001,0
2025-04-09 18:00:00,VH-0059,1.57,31108,0.89,14.69,1,3.23,13.62,101.02,1,11,0.0016,0
2025-04-10 00:00:00,VH-0060,6.9,62655,16.03,48.01,3,5.27,12.88,101.39,1,8,0.2295,0
2025-04-10 06:00:00,VH-0061,2.38,28682,5.87,3.17,1,1.32,12.58,88.96,0,6,0.0002,0
2025-04-10 12:00:00,VH-0062,8.87,134213,18.07,63.37,1,4.75,11.94,90.23,1,5,0.684,0
2025-04-10 18:00:00,VH-0063,7.86,120759,5.53,56.26,3,5.86,12.27,103.37,3,11,0.5616,1
2025-04-11 00:00:00,VH-0064,5.95,62317,4.51,31.0,1,1.24,12.32,100.53,1,7,0.0047,0
2025-04-11 06:00:00,VH-0065,5.61,82104,11.32,48.33,4,5.58,12.06,94.96,1,8,0.2515,0
2025-04-11 12:00:00,VH-0066,4.66,55559,18.0,34.41,2,5.04,12.45,101.01,2,10,0.4023,0
2025-04-11 18:00:00,VH-0067,6.96,88111,16.17,58.19,0,3.33,12.86,94.82,2,6,0.3084,0
2025-04-12 00:00:00,VH-0068,4.24,92091,1.32,53.5,0,3.07,13.26,95.55,1,13,0.0009,0
2025-04-12 06:00:00,VH-0069,5.81,85136,13.54,50.04,4,4.0,12.59,96.11,0,6,0.1855,0
2025-04-12 12:00:00,VH-0070,7.47,95668,4.35,51.4,2,1.95,11.6,88.41,0,8,0.0324,0
2025-04-12 18:00:00,VH-0071,3.74,54150,5.12,29.26,1,3.66,12.0,85.96,1,8,0.0135,0
2025-04-13 00:00:00,VH-0072,3.6,39793,4.28,26.81,2,4.22,13.05,86.39,0,8,0.0159,0
2025-04-13 06:00:00,VH-0073,2.09,19029,3.54,26.93,1,2.37,13.35,100.14,1,7,0.0014,0
2025-04-13 12:00:00,VH-0074,2.43,28875,4.79,24.94,0,4.49,12.93,90.3,0,10,0.0016,0
2025-04-13 18:00:00,VH-0075,0.45,12384,2.59,35.21,2,3.8,12.8,86.98,0,12,0.0048,0
2025-04-14 00:00:00,VH-0076,7.1,115838,13.59,55.32,1,4.93,12.71,96.88,0,14,0.1688,0
2025-04-14 06:00:00,VH-0077,9.9,162582,9.1,73.32,0,4.6,12.44,87.91,1,9,0.4904,1
2025-04-14 12:00:00,VH-0078,8.91,133464,6.66,42.88,0,5.43,12.7,87.46,0,11,0.0532,0
2025-04-14 18:00:00,VH-0079,0.97,18257,4.28,35.02,0,4.69,12.18,100.69,1,7,0.0073,0
2025-04-15 00:00:00,VH-0080,7.08,87920,3.73,38.5,0,3.77,12.6,83.23,0,5,0.0042,0
2025-04-15 06:00:00,VH-0081,8.9,142729,7.69,50.09,1,5.73,12.89,93.44,0,8,0.06,0
2025-04-15 12:00:00,VH-0082,4.01,52425,6.82,54.14,1,4.73,12.77,88.81,0,9,0.0145,0
2025-04-15 18:00:00,VH-0083,5.46,89111,11.85,54.22,0,4.61,12.71,86.55,1,9,0.0412,0
2025-04-16 00:00:00,VH-0084,0.3,3000,3.77,30.66,2,5.27,12.9,86.12,0,8,0.0042,0
2025-04-16 06:00:00,VH-0085,5.89,67032,3.5,44.4,1,3.4,12.6,91.4,1,6,0.0506,0
2025-04-16 12:00:00,VH-0086,2.43,31134,8.85,26.61,2,3.48,13.12,88.17,0,4,0.0011,0
2025-04-16 18:00:00,VH-0087,5.72,93237,10.13,43.78,2,3.82,12.17,95.67,0,12,0.1324,0
2025-04-17 00:00:00,VH-0088,1.14,3608,23.19,28.48,2,4.33,12.08,92.73,1,6,0.263,1
2025-04-17 06:00:00,VH-0089,6.61,120952,1.26,69.39,0,4.27,12.4,88.57,1,10,0.0582,0
2025-04-17 12:00:00,VH-0090,7.86,124983,14.07,56.24,5,4.79,12.18,93.05,3,5,0.8708,1
2025-04-17 18:00:00,VH-0091,3.16,29952,6.28,52.23,1,5.38,12.09,99.24,1,11,0.0433,0
2025-04-18 00:00:00,VH-0092,2.24,22872,3.94,22.78,0,5.26,13.02,94.31,0,6,0.004,0
2025-04-18 06:00:00,VH-0093,0.3,3000,7.76,2.21,0,2.9,12.73,86.05,0,6,0.0005,0
2025-04-18 12:00:00,VH-0094,4.51,70577,7.58,19.4,2,2.98,12.84,85.49,0,9,0.0091,0
2025-04-18 18:00:00,VH-0095,3.69,46022,4.03,12.13,2,5.93,11.94,84.33,0,1,0.0034,0
2025-04-19 00:00:00,VH-0096,1.17,6821,1.35,15.17,0,3.75,13.2,95.56,0,5,0.0003,0
2025-04-19 06:00:00,VH-0097,6.38,119656,14.11,52.61,3,5.49,12.73,99.49,0,12,0.4038,0
2025-04-19 12:00:00,VH-0098,4.03,59599,3.27,44.82,3,4.51,12.83,99.69,1,5,0.0373,0
2025-04-19 18:00:00,VH-0099,2.4,50516,2.88,33.44,1,3.14,12.79,90.37,0,7,0.003,0
2025-04-20 00:00:00,VH-0100,3.76,30194,3.52,37.56,1,3.3,12.99,95.08,0,1,0.0017,0
2025-04-20 06:00:00,VH-0101,7.99,124811,9.8,57.54,1,5.44,12.72,97.26,1,5,0.1981,0
2025-04-20 12:00:00,VH-0102,6.77,108307,4.41,52.01,1,4.14,12.67,91.12,0,8,0.0329,0
2025-04-20 18:00:00,VH-0103,4.86,68029,3.57,32.33,1,4.57,12.83,89.89,0,2,0.0116,0
2025-04-21 00:00:00,VH-0104,6.81,127911,7.41,75.04,1,4.81,12.99,86.93,0,8,0.0329,0
2025-04-21 06:00:00,VH-0105,2.18,45072,6.71,13.71,1,2.82,12.97,92.94,0,6,0.0035,0
2025-04-21 12:00:00,VH-0106,5.28,92165,3.63,50.42,1,6.03,12.31,95.21,2,10,0.0612,0
2025-04-21 18:00:00,VH-0107,5.58,54830,1.33,32.95,2,4.76,13.08,91.15,0,4,0.0048,0
2025-04-22 00:00:00,VH-0108,3.98,42429,9.66,40.64,2,4.36,12.48,91.54,0,4,0.0274,0
2025-04-22 06:00:00,VH-0109,6.33,67487,6.8,38.84,3,5.04,12.46,93.64,0,5,0.0278,0
2025-04-22 12:00:00,VH-0110,3.17,45189,0.94,32.23,0,1.91,12.82,92.91,0,7,0.0005,0
2025-04-22 18:00:00,VH-0111,6.53,100428,15.42,46.18,3,4.36,12.56,87.51,1,9,0.1161,0
2025-04-23 00:00:00,VH-0112,6.63,100666,0.9,66.18,0,2.79,13.19,83.87,1,10,0.013,0
2025-04-23 06:00:00,VH-0113,0.3,3000,3.06,18.97,1,3.54,12.91,85.74,0,9,0.0005,0
2025-04-23 12:00:00,VH-0114,8.29,135210,3.22,83.89,2,5.39,13.03,92.75,3,12,0.505,0
2025-04-23 18:00:00,VH-0115,0.3,3000,3.67,22.2,0,3.37,12.95,91.26,0,5,0.0003,0
2025-04-24 00:00:00,VH-0116,3.6,30570,3.58,27.81,1,4.9,13.19,86.5,1,6,0.0079,0
2025-04-24 06:00:00,VH-0117,7.87,114107,2.03,51.91,0,2.97,12.55,94.03,1,12,0.0181,0
2025-04-24 12:00:00,VH-0118,4.38,71765,6.35,47.2,1,3.38,12.41,98.4,1,5,0.0103,0
2025-04-24 18:00:00,VH-0119,1.39,43927,10.74,24.67,1,4.28,13.32,93.61,1,1,0.0088,0
2025-04-25 00:00:00,VH-0120,2.36,31998,6.29,29.75,1,4.0,12.5,97.01,0,7,0.0021,0
2025-04-25 06:00:00,VH-0121,7.87,140443,7.06,61.99,0,3.45,12.12,85.15,0,11,0.035,0
2025-04-25 12:00:00,VH-0122,0.3,3000,4.48,22.84,2,4.79,12.43,88.74,0,8,0.0045,0
2025-04-25 18:00:00,VH-0123,8.14,76142,6.12,45.99,4,6.31,12.8,99.33,1,7,0.2574,0
2025-04-26 00:00:00,VH-0124,5.06,52262,7.42,39.16,2,4.57,13.04,92.89,0,5,0.0201,0
2025-04-26 06:00:00,VH-0125,2.1,21960,9.11,26.0,2,2.29,12.78,87.48,1,5,0.0157,0
2025-04-26 12:00:00,VH-0126,3.68,64563,3.36,57.0,2,4.44,12.35,100.14,1,7,0.0205,0
2025-04-26 18:00:00,VH-0127,2.56,32089,3.03,33.1,0,3.9,12.77,91.44,1,7,0.0021,0
2025-04-27 00:00:00,VH-0128,7.45,118334,0.62,86.25,1,4.42,12.43,95.12,0,8,0.01,0
2025-04-27 06:00:00,VH-0129,7.1,137403,18.32,61.54,1,6.25,11.76,89.16,1,10,0.6694,1
2025-04-27 12:00:00,VH-0130,0.73,6998,17.59,31.69,1,3.34,12.35,99.47,0,4,0.0153,0
2025-04-27 18:00:00,VH-0131,4.15,35990,5.4,20.53,1,5.88,12.79,91.56,0,5,0.0084,0
2025-04-28 00:00:00,VH-0132,2.96,63735,5.62,54.73,0,4.69,12.47,95.44,0,9,0.0143,0
2025-04-28 06:00:00,VH-0133,8.56,129089,14.72,49.89,3,5.45,12.22,92.01,1,10,0.8266,1
2025-04-28 12:00:00,VH-0134,1.69,32683,2.09,33.68,1,4.66,12.22,92.58,1,8,0.0041,0
2025-04-28 18:00:00,VH-0135,9.37,113623,2.78,50.33,5,6.89,12.96,101.24,1,5,0.3703,0
2025-04-29 00:00:00,VH-0136,5.11,72559,15.3,46.1,3,5.45,12.17,104.9,0,5,0.4057,0
2025-04-29 06:00:00,VH-0137,2.18,25596,4.45,23.18,2,3.77,13.06,90.49,0,5,0.011,0
2025-04-29 12:00:00,VH-0138,3.44,61221,2.47,27.66,1,3.4,12.8,92.11,1,6,0.005,0
2025-04-29 18:00:00,VH-0139,3.12,44668,7.72,28.7,1,2.75,12.76,93.74,0,6,0.0035,0
2025-04-30 00:00:00,VH-0140,1.89,28287,3.38,45.34,1,1.25,12.41,82.95,3,10,0.0132,0
2025-04-30 06:00:00,VH-0141,5.45,76630,13.65,47.55,4,4.95,12.07,85.2,0,5,0.2687,0
2025-04-30 12:00:00,VH-0142,2.01,34491,6.08,13.31,2,3.56,12.47,87.6,1,3,0.0135,0
2025-04-30 18:00:00,VH-0143,0.3,5587,3.48,32.89,0,2.93,12.9,94.3,0,6,0.0005,0
2025-05-01 00:00:00,VH-0144,4.21,58104,3.63,25.46,0,4.87,13.12,99.02,0,13,0.0017,0
2025-05-01 06:00:00,VH-0145,0.51,3000,7.47,27.86,0,3.12,12.93,84.95,0,5,0.007,0
2025-05-01 12:00:00,VH-0146,3.24,63670,4.86,44.53,1,5.98,12.37,86.31,0,4,0.0048,0
2025-05-01 18:00:00,VH-0147,2.84,44020,4.4,39.15,2,3.48,12.75,100.21,1,5,0.0216,0
2025-05-02 00:00:00,VH-0148,2.93,38647,9.34,52.32,4,3.38,12.56,92.46,0,5,0.052,0
2025-05-02 06:00:00,VH-0149,10.4,184291,14.85,65.65,4,4.71,11.88,94.1,2,10,0.9479,1
2025-05-02 12:00:00,VH-0150,5.35,79780,8.49,50.26,2,5.17,12.46,100.68,1,7,0.0531,0
2025-05-02 18:00:00,VH-0151,5.84,87336,3.17,60.41,0,5.32,12.84,97.13,0,9,0.0995,0
2025-05-03 00:00:00,VH-0152,0.58,8117,2.35,12.82,0,2.7,12.65,94.02,0,6,0.0004,0
2025-05-03 06:00:00,VH-0153,3.5,37663,8.98,20.82,0,2.55,12.44,80.72,0,3,0.0013,0
2025-05-03 12:00:00,VH-0154,5.76,96134,8.48,44.6,0,5.8,12.79,84.61,3,9,0.0707,0
2025-05-03 18:00:00,VH-0155,2.54,34865,4.16,32.79,0,2.14,12.91,94.67,0,9,0.0002,0
2025-05-04 00:00:00,VH-0156,7.56,109891,4.93,35.42,0,5.43,12.87,92.31,0,7,0.0191,0
2025-05-04 06:00:00,VH-0157,2.07,22058,3.32,31.51,0,2.87,13.3,85.55,0,15,0.0004,0
2025-05-04 12:00:00,VH-0158,4.46,77472,2.39,25.31,2,4.82,12.2,91.49,0,6,0.0052,0
2025-05-04 18:00:00,VH-0159,3.68,43214,3.54,47.02,0,4.76,12.79,95.93,0,7,0.0029,0
2025-05-05 00:00:00,VH-0160,5.63,52530,0.45,40.58,1,4.44,12.47,99.26,1,4,0.0144,0
2025-05-05 06:00:00,VH-0161,3.53,42916,12.03,54.37,1,3.56,12.07,91.15,0,11,0.0512,0
2025-05-05 12:00:00,VH-0162,4.5,86516,1.79,53.06,3,6.1,12.41,91.81,0,9,0.0527,0
2025-05-05 18:00:00,VH-0163,4.59,51069,5.48,30.3,0,4.06,12.48,88.65,0,5,0.0062,0
2025-05-06 00:00:00,VH-0164,3.29,55213,0.75,25.67,0,7.5,12.68,98.46,0,8,0.0022,0
2025-05-06 06:00:00,VH-0165,6.46,87314,8.29,48.15,4,3.18,12.19,101.81,0,6,0.0338,0
2025-05-06 12:00:00,VH-0166,5.82,76788,10.01,41.63,0,2.33,12.4,90.14,2,6,0.0393,0
2025-05-06 18:00:00,VH-0167,4.97,63905,5.84,52.2,1,5.08,13.41,89.29,1,9,0.0349,0
2025-05-07 00:00:00,VH-0168,4.08,48397,5.25,21.98,2,4.07,12.02,98.25,0,4,0.0084,0
2025-05-07 06:00:00,VH-0169,7.27,125933,3.31,81.6,1,5.57,12.88,100.3,0,9,0.0181,0
2025-05-07 12:00:00,VH-0170,4.59,65148,11.84,53.66,0,2.83,12.42,82.15,0,5,0.0156,0
2025-05-07 18:00:00,VH-0171,4.4,52427,1.45,31.94,0,3.84,12.55,88.76,2,5,0.0031,0
2025-05-08 00:00:00,VH-0172,5.47,90469,3.96,67.85,1,4.84,11.87,97.6,0,7,0.0409,0
2025-05-08 06:00:00,VH-0173,9.61,79482,3.0,33.44,0,3.54,12.62,90.14,0,9,0.0112,0
2025-05-08 12:00:00,VH-0174,1.72,37164,2.92,32.08,1,4.02,12.32,88.97,0,9,0.0004,0
2025-05-08 18:00:00,VH-0175,7.2,92076,11.64,31.46,2,3.22,12.57,93.34,0,12,0.1208,1
2025-05-09 00:00:00,VH-0176,0.3,20029,5.02,46.42,0,3.82,13.47,91.76,0,8,0.0006,0
2025-05-09 06:00:00,VH-0177,5.76,86182,3.29,25.16,1,5.78,12.12,86.66,0,3,0.0163,0
2025-05-09 12:00:00,VH-0178,9.3,167841,6.95,53.17,3,4.37,12.68,94.84,0,4,0.1928,0
2025-05-09 18:00:00,VH-0179,6.47,86701,6.56,37.48,2,3.23,12.46,94.25,1,6,0.0273,0
2025-05-10 00:00:00,VH-0180,5.64,80491,9.89,59.02,3,5.82,11.68,92.66,2,8,0.6405,0
2025-05-10 06:00:00,VH-0181,3.74,58028,7.48,47.59,2,2.89,12.17,88.35,2,3,0.033,0
2025-05-10 12:00:00,VH-0182,5.28,54041,5.19,36.35,1,4.82,12.62,89.12,1,7,0.0048,0
2025-05-10 18:00:00,VH-0183,4.54,79812,5.45,55.17,1,4.32,12.73,86.71,0,8,0.0283,0
2025-05-11 00:00:00,VH-0184,3.16,37637,7.25,28.38,0,3.2,12.08,93.85,0,6,0.0022,0
2025-05-11 06:00:00,VH-0185,4.45,70451,2.64,45.09,1,5.63,12.68,87.3,0,3,0.0264,0
2025-05-11 12:00:00,VH-0186,5.72,87798,6.46,65.26,0,5.1,12.78,91.5,1,13,0.105,0
2025-05-11 18:00:00,VH-0187,3.21,48067,14.63,30.06,0,4.01,12.79,88.14,1,7,0.0146,0
2025-05-12 00:00:00,VH-0188,3.1,40356,5.84,21.41,1,1.68,12.52,86.71,0,6,0.002,0
2025-05-12 06:00:00,VH-0189,1.66,24250,4.25,31.22,1,4.36,12.95,98.44,0,7,0.0038,0
2025-05-12 12:00:00,VH-0190,6.22,67141,4.21,47.86,1,3.06,12.9,90.27,2,6,0.0882,0
2025-05-12 18:00:00,VH-0191,6.62,89074,7.05,47.16,4,4.69,12.73,92.6,0,5,0.0476,1
2025-05-13 00:00:00,VH-0192,5.8,99865,6.22,61.25,4,5.04,12.81,92.29,4,10,0.6455,0
2025-05-13 06:00:00,VH-0193,7.71,86049,8.55,42.48,0,6.05,12.36,92.72,1,6,0.109,1
2025-05-13 12:00:00,VH-0194,5.43,79269,3.45,44.3,1,4.01,12.55,95.54,0,6,0.0081,0
2025-05-13 18:00:00,VH-0195,6.22,102380,4.81,54.49,1,3.09,12.6,97.3,1,3,0.0096,0
2025-05-14 00:00:00,VH-0196,5.99,100079,9.52,52.72,2,6.14,12.14,93.03,2,9,0.5959,0
2025-05-14 06:00:00,VH-0197,4.96,69752,10.02,59.16,2,5.06,12.84,92.19,2,8,0.5049,0
2025-05-14 12:00:00,VH-0198,3.82,59696,10.07,41.09,2,4.99,11.98,93.95,0,6,0.051,0
2025-05-14 18:00:00,VH-0199,10.96,136655,8.86,57.06,1,6.39,11.94,93.43,1,6,0.2067,0
2025-05-15 00:00:00,VH-0200,4.02,58768,9.06,42.7,1,5.76,12.52,88.42,1,5,0.0444,0
2025-05-15 06:00:00,VH-0201,3.47,58826,6.45,48.49,2,3.32,12.79,99.77,0,10,0.0068,0
2025-05-15 12:00:00,VH-0202,6.33,91683,1.73,55.94,0,2.83,12.81,89.52,0,16,0.0038,0
2025-05-15 18:00:00,VH-0203,5.85,87108,1.88,53.85,1,5.19,13.12,94.67,2,9,0.0507,0
2025-05-16 00:00:00,VH-0204,1.55,25093,5.76,7.87,0,3.22,12.79,91.73,0,5,0.0011,0
2025-05-16 06:00:00,VH-0205,8.12,68662,5.95,9.55,2,4.15,12.11,94.9,1,7,0.0696,0
2025-05-16 12:00:00,VH-0206,4.96,52282,2.87,49.64,1,2.84,12.58,85.8,1,5,0.012,0
2025-05-16 18:00:00,VH-0207,2.31,28826,3.02,32.27,0,4.1,12.67,90.02,0,3,0.0006,0
2025-05-17 00:00:00,VH-0208,8.29,101641,5.16,49.5,1,4.91,12.56,103.26,0,9,0.0643,0
2025-05-17 06:00:00,VH-0209,6.83,88975,20.04,54.14,4,4.75,11.72,103.91,0,8,0.6932,0
2025-05-17 12:00:00,VH-0210,1.91,35104,2.46,52.1,3,2.74,12.76,94.36,0,8,0.0044,0
2025-05-17 18:00:00,VH-0211,9.82,95927,4.08,64.94,3,6.02,12.88,93.37,0,9,0.1199,0
2025-05-18 00:00:00,VH-0212,6.91,77177,9.88,53.66,0,4.31,12.4,79.07,1,8,0.0588,1
2025-05-18 06:00:00,VH-0213,5.17,85634,8.73,34.12,1,5.45,12.1,89.64,1,12,0.1288,0
2025-05-18 12:00:00,VH-0214,9.33,135909,6.8,51.39,1,2.79,12.15,90.4,0,4,0.0461,0
2025-05-18 18:00:00,VH-0215,5.61,85914,1.09,16.21,0,4.21,11.85,88.52,0,4,0.0008,0
2025-05-19 00:00:00,VH-0216,5.13,67662,4.62,46.75,3,3.77,12.56,92.85,0,16,0.0075,0
2025-05-19 06:00:00,VH-0217,3.48,56405,16.68,48.93,0,3.86,12.95,93.04,1,10,0.1244,0
2025-05-19 12:00:00,VH-0218,6.71,91393,2.93,60.84,0,5.16,12.11,85.58,2,8,0.1026,0
2025-05-19 18:00:00,VH-0219,6.44,100633,2.84,57.55,1,4.87,12.03,93.2,1,9,0.124,0
2025-05-20 00:00:00,VH-0220,5.24,79272,14.22,40.92,1,4.28,12.1,90.99,0,6,0.0596,0
2025-05-20 06:00:00,VH-0221,3.15,41029,5.16,24.05,3,4.21,13.0,89.89,0,9,0.0069,0
2025-05-20 12:00:00,VH-0222,5.54,81467,1.17,33.55,0,2.55,13.23,97.64,2,7,0.0077,0
2025-05-20 18:00:00,VH-0223,5.02,55238,2.2,33.3,1,3.09,12.8,94.68,0,11,0.0008,0
2025-05-21 00:00:00,VH-0224,1.73,14908,3.52,10.92,1,4.67,12.36,87.8,1,2,0.0007,0
2025-05-21 06:00:00,VH-0225,1.37,16434,6.58,44.21,0,2.88,12.75,92.02,0,8,0.0039,0
2025-05-21 12:00:00,VH-0226,6.67,103197,4.75,34.62,2,5.85,13.11,86.78,0,9,0.0231,0
2025-05-21 18:00:00,VH-0227,0.3,12460,2.74,19.53,0,4.16,12.8,86.77,0,7,0.0014,0
2025-05-22 00:00:00,VH-0228,5.73,96901,4.8,25.05,1,5.34,12.59,98.71,1,9,0.0886,0
2025-05-22 06:00:00,VH-0229,3.96,39904,2.93,34.03,2,4.34,12.77,94.73,0,6,0.0039,0
2025-05-22 12:00:00,VH-0230,8.6,154447,17.3,66.24,1,4.66,11.51,93.09,0,12,0.5037,0
2025-05-22 18:00:00,VH-0231,3.92,67566,2.1,34.83,1,3.98,13.06,96.32,1,7,0.0021,0
2025-05-23 00:00:00,VH-0232,6.91,126778,3.88,46.42,1,5.43,12.79,95.17,0,5,0.0294,0
2025-05-23 06:00:00,VH-0233,4.17,61723,3.47,37.32,1,1.94,11.97,89.04,0,4,0.0006,0
2025-05-23 12:00:00,VH-0234,5.5,101204,3.51,43.09,3,6.11,12.12,99.94,0,13,0.0301,0
2025-05-23 18:00:00,VH-0235,7.12,62361,2.31,35.85,2,3.75,12.18,84.23,2,6,0.0405,0
2025-05-24 00:00:00,VH-0236,4.0,63906,13.52,61.46,4,4.54,12.68,92.53,0,3,0.1133,0
2025-05-24 06:00:00,VH-0237,7.79,85495,21.02,46.78,3,4.61,11.74,94.02,3,8,0.9336,1
2025-05-24 12:00:00,VH-0238,2.62,29626,7.14,33.65,0,3.49,12.8,92.48,0,6,0.0023,0
2025-05-24 18:00:00,VH-0239,5.97,84517,6.72,38.84,0,2.83,12.41,87.79,2,7,0.0115,0
2025-05-25 00:00:00,VH-0240,7.6,106022,1.4,41.72,0,4.53,12.53,81.34,2,3,0.0041,0
2025-05-25 06:00:00,VH-0241,6.92,87176,13.31,44.97,2,5.12,12.43,83.74,2,13,0.52,1
2025-05-25 12:00:00,VH-0242,10.18,164032,2.93,99.31,3,3.52,12.41,93.62,0,9,0.198,0
2025-05-25 18:00:00,VH-0243,3.22,13475,1.25,18.76,1,2.23,12.77,88.13,0,9,0.0007,0
2025-05-26 00:00:00,VH-0244,1.61,10123,8.05,25.5,2,4.57,12.82,88.53,0,7,0.0051,0
2025-05-26 06:00:00,VH-0245,2.61,50165,11.07,23.74,2,4.83,12.64,87.83,0,8,0.0145,0
2025-05-26 12:00:00,VH-0246,6.92,89855,13.22,13.02,1,4.68,12.18,92.41,1,13,0.0933,0
2025-05-26 18:00:00,VH-0247,6.49,68344,3.92,29.88,0,3.28,12.36,96.15,0,5,0.0032,0
2025-05-27 00:00:00,VH-0248,5.47,89122,3.58,74.42,0,4.91,13.24,91.12,1,11,0.0236,0
2025-05-27 06:00:00,VH-0249,2.28,47903,6.35,40.11,0,2.53,12.55,95.84,1,9,0.0029,0
2025-05-27 12:00:00,VH-0250,7.19,115219,4.75,73.7,2,4.7,12.93,91.28,0,4,0.2578,0
2025-05-27 18:00:00,VH-0251,2.02,37915,8.16,25.68,1,2.49,12.44,92.86,0,6,0.0066,0
2025-05-28 00:00:00,VH-0252,8.21,143515,6.4,34.57,4,5.35,12.63,103.04,1,9,0.4679,1
2025-05-28 06:00:00,VH-0253,12.63,165053,2.74,56.27,4,4.72,12.8,95.17,0,8,0.3204,0
2025-05-28 12:00:00,VH-0254,6.15,86854,13.5,49.91,0,4.92,12.18,90.59,0,10,0.0644,0
2025-05-28 18:00:00,VH-0255,6.72,98126,8.19,51.52,0,4.72,12.16,88.49,1,7,0.0548,0
2025-05-29 00:00:00,VH-0256,3.92,48456,10.9,33.02,0,3.17,12.34,92.55,0,12,0.0098,0
2025-05-29 06:00:00,VH-0257,0.49,18045,2.78,17.28,0,4.49,12.89,94.76,0,5,0.0005,0
2025-05-29 12:00:00,VH-0258,3.63,67033,8.03,50.22,0,2.99,12.69,91.25,3,7,0.1119,1
2025-05-29 18:00:00,VH-0259,2.36,46820,9.56,26.62,1,3.86,12.61,90.19,0,6,0.0034,0
2025-05-30 00:00:00,VH-0260,1.44,13406,6.22,25.88,1,2.91,12.61,83.36,0,11,0.0007,0
2025-05-30 06:00:00,VH-0261,9.68,151149,2.28,67.58,1,5.8,13.05,92.06,3,9,0.159,1
