service_id,service_date,month,city,service_center,vehicle_model,vehicle_age_years,mileage_km,service_type,complaint_category,warranty_status,parts_cost_inr,labor_cost_inr,total_bill_inr,turnaround_hours,customer_rating,repeat_visit_30d,technician_experience_years,payment_mode
SRV-01270,2025-03-16,Mar,Mumbai,Thane Auto Care,Vento,7.8,102473,Recall,General Service,Out of Warranty,520,1310,2160,10.8,4.8,No,8,UPI
SRV-01271,2025-05-08,May,Pune,Wakad Service Hub,Taigun,2.6,41076,Scheduled Maintenance,Brakes,Under Warranty,1730,1540,3860,9.4,4.4,No,3,UPI
SRV-01272,2025-03-09,Mar,Nashik,College Road Auto Care,Virtus,4.2,55068,Scheduled Maintenance,General Service,Under Warranty,1670,1260,3460,5.4,4.7,No,4,UPI
SRV-01273,2025-05-30,May,Nagpur,Hingna Service Hub,Taigun,0.1,500,Scheduled Maintenance,General Service,Under Warranty,1700,1330,3580,1.0,4.8,No,6,UPI
SRV-01274,2025-09-01,Sep,Pune,Wakad Service Hub,Polo,8.3,102850,Scheduled Maintenance,General Service,Out of Warranty,4020,2430,7610,4.4,4.9,No,5,Cash
SRV-01275,2025-01-18,Jan,Pune,Baner Auto Care,Vento,6.0,75849,Repair,Engine,Out of Warranty,15660,6980,26720,23.9,4.1,No,2,Credit Card
SRV-01276,2025-08-06,Aug,Pune,Hadapsar Workshop,Taigun,2.4,17343,Scheduled Maintenance,General Service,Out of Warranty,3880,2510,7540,3.4,4.5,No,4,Credit Card
SRV-01277,2025-05-15,May,Pune,Wakad Service Hub,Vento,8.0,51751,Repair,Engine,Out of Warranty,14040,4700,22110,18.5,4.1,No,10,Credit Card
SRV-01278,2025-07-01,Jul,Mumbai,Andheri Service Hub,Virtus,4.2,60955,Scheduled Maintenance,General Service,Out of Warranty,4290,1870,7270,4.3,4.9,No,4,UPI
SRV-01279,2025-03-20,Mar,Nagpur,Wardha Road Auto Care,Taigun,3.8,53567,Inspection,Tyres/Suspension,Out of Warranty,1150,2060,3790,4.6,4.6,No,9,Cash
SRV-01280,2025-05-23,May,Pune,Hadapsar Workshop,Tiguan,4.9,44975,Inspection,General Service,Out of Warranty,1590,1630,3800,1.0,4.5,No,15,UPI
SRV-01281,2025-07-08,Jul,Mumbai,Thane Auto Care,Tiguan,4.4,74597,Inspection,Engine,Under Warranty,520,1460,2340,4.9,4.8,No,10,Debit Card
SRV-01282,2025-03-06,Mar,Pune,Wakad Service Hub,Polo,3.0,23513,Repair,Air Conditioning,Under Warranty,3180,2910,7190,16.9,4.8,No,10,Net Banking
SRV-01283,2025-04-17,Apr,Pune,Wakad Service Hub,Virtus,2.2,29219,Repair,Engine,Under Warranty,4550,1930,7650,16.5,4.3,No,3,UPI
SRV-01284,2025-07-31,Jul,Pune,Wakad Service Hub,Virtus,3.0,31151,Scheduled Maintenance,General Service,Out of Warranty,3430,2180,6620,4.4,4.0,No,6,UPI
SRV-01285,2025-10-18,Oct,Nashik,College Road Auto Care,Polo,8.9,85821,Emergency,Engine,Out of Warranty,16730,7430,28510,28.8,3.5,Yes,7,UPI
SRV-01286,2025-08-30,Aug,Mumbai,Thane Auto Care,Taigun,4.4,45396,Emergency,Electrical,Out of Warranty,23200,7310,36000,28.1,3.5,No,15,Credit Card
SRV-01287,2025-07-10,Jul,Nagpur,Wardha Road Auto Care,Taigun,2.5,22410,Inspection,General Service,Under Warranty,430,790,1440,1.0,4.9,No,3,UPI
SRV-01288,2025-09-24,Sep,Pune,Wakad Service Hub,Taigun,2.3,26367,Scheduled Maintenance,General Service,Out of Warranty,5400,1980,8710,6.7,5.0,No,7,Cash
SRV-01289,2025-11-24,Nov,Nashik,College Road Auto Care,Taigun,3.1,43019,Repair,Engine,Out of Warranty,19680,4680,28740,17.2,4.5,No,3,Credit Card
SRV-01290,2025-02-28,Feb,Pune,Hadapsar Workshop,Tiguan,3.8,46509,Scheduled Maintenance,General Service,Out of Warranty,4350,1840,7300,3.0,4.6,No,3,UPI
SRV-01291,2025-06-24,Jun,Mumbai,Thane Auto Care,Virtus,2.5,35385,Scheduled Maintenance,General Service,Under Warranty,1180,1160,2760,6.5,4.2,No,4,UPI
SRV-01292,2025-10-29,Oct,Nagpur,Hingna Service Hub,Virtus,1.6,16412,Scheduled Maintenance,General Service,Under Warranty,960,1220,2570,2.9,4.8,No,10,Credit Card
SRV-01293,2025-07-24,Jul,Nashik,Ambad Service Hub,Virtus,0.2,9150,Scheduled Maintenance,Tyres/Suspension,Under Warranty,1450,1450,3420,3.3,4.5,No,7,UPI
SRV-01294,2025-06-21,Jun,Nashik,College Road Auto Care,Virtus,3.9,73820,Emergency,Electrical,Under Warranty,6740,5120,13990,23.8,4.7,No,8,Credit Card
SRV-01295,2025-07-17,Jul,Mumbai,Andheri Service Hub,Tiguan,3.3,49031,Repair,Electrical,Out of Warranty,17010,4830,25770,17.6,3.4,Yes,8,Debit Card
SRV-01296,2025-12-02,Dec,Nashik,Ambad Service Hub,Virtus,1.3,19794,Inspection,Brakes,Under Warranty,600,1120,2030,1.0,4.9,No,9,UPI
SRV-01297,2025-01-15,Jan,Pune,Wakad Service Hub,Virtus,3.3,37967,Scheduled Maintenance,General Service,Out of Warranty,7610,2520,11950,3.3,4.6,No,9,Cash
SRV-01298,2025-07-14,Jul,Pune,Wakad Service Hub,Taigun,3.4,53182,Repair,General Service,Out of Warranty,6830,5180,14170,13.9,4.5,No,9,Credit Card
SRV-01299,2025-10-25,Oct,Mumbai,Andheri Service Hub,Taigun,0.4,1297,Repair,Electrical,Under Warranty,3760,2300,7150,16.5,4.8,No,5,Cash
SRV-01300,2025-11-14,Nov,Nashik,College Road Auto Care,Vento,6.3,106960,Scheduled Maintenance,General Service,Out of Warranty,3180,2630,6860,6.2,4.8,No,5,Credit Card
SRV-01301,2025-09-20,Sep,Pune,Hadapsar Workshop,Vento,6.6,93786,Repair,Tyres/Suspension,Under Warranty,4160,2350,7680,14.8,4.1,No,14,UPI
SRV-01302,2025-01-22,Jan,Nagpur,Wardha Road Auto Care,Virtus,3.7,44405,Scheduled Maintenance,General Service,Out of Warranty,4880,2700,8940,3.9,4.9,No,9,Debit Card
SRV-01303,2025-08-19,Aug,Pune,Wakad Service Hub,Polo,3.2,43696,Repair,Electrical,Under Warranty,4580,2930,8860,16.1,4.2,No,4,Net Banking
SRV-01304,2025-05-17,May,Mumbai,Navi Mumbai Workshop,Taigun,6.5,64823,Inspection,Brakes,Out of Warranty,2830,1620,5250,5.5,4.5,No,3,UPI
SRV-01305,2025-10-23,Oct,Pune,Wakad Service Hub,Virtus,1.7,27865,Repair,Tyres/Suspension,Under Warranty,5030,2660,9070,16.5,4.2,No,8,UPI
SRV-01306,2025-07-21,Jul,Pune,Hadapsar Workshop,Virtus,2.6,28706,Scheduled Maintenance,General Service,Out of Warranty,3690,2120,6860,1.0,4.3,No,9,Cash
SRV-01307,2025-11-11,Nov,Pune,Baner Auto Care,Taigun,3.6,48123,Scheduled Maintenance,Brakes,Out of Warranty,4180,2870,8320,1.7,4.6,No,2,UPI
SRV-01308,2025-10-14,Oct,Pune,Baner Auto Care,Virtus,2.9,60519,Scheduled Maintenance,General Service,Under Warranty,1050,980,2400,2.5,4.7,No,7,UPI
SRV-01309,2025-08-18,Aug,Mumbai,Andheri Service Hub,Virtus,3.8,65372,Repair,Electrical,Out of Warranty,15310,4090,22890,14.3,4.4,No,15,UPI
SRV-01310,2025-08-26,Aug,Mumbai,Thane Auto Care,Polo,7.5,75801,Repair,Electrical,Out of Warranty,12130,6130,21550,11.8,4.7,No,8,UPI
SRV-01311,2025-05-13,May,Pune,Baner Auto Care,Virtus,2.7,43346,Repair,Brakes,Under Warranty,4920,2930,9260,15.7,4.5,No,5,UPI
SRV-01312,2025-06-28,Jun,Pune,Wakad Service Hub,Taigun,0.2,3012,Repair,General Service,Under Warranty,3040,3050,7190,13.9,3.9,Yes,4,UPI
SRV-01313,2025-01-26,Jan,Pune,Baner Auto Care,Taigun,3.0,50796,Repair,Air Conditioning,Out of Warranty,9520,4670,16740,16.9,4.0,No,7,UPI
SRV-01314,2025-04-27,Apr,Mumbai,Thane Auto Care,Virtus,7.5,72936,Emergency,Air Conditioning,Out of Warranty,19160,6280,30020,28.8,3.3,No,1,UPI
SRV-01315,2025-09-19,Sep,Mumbai,Andheri Service Hub,Vento,1.3,26455,Repair,Tyres/Suspension,Out of Warranty,15630,3990,23150,13.0,4.3,No,3,UPI
SRV-01316,2025-09-08,Sep,Mumbai,Navi Mumbai Workshop,Tiguan,5.3,93579,Repair,Engine,Out of Warranty,22800,6990,35150,22.9,4.1,No,7,Credit Card
SRV-01317,2025-05-07,May,Nashik,College Road Auto Care,Tiguan,0.2,12183,Repair,Electrical,Under Warranty,4460,2510,8220,13.4,4.6,No,7,Cash
SRV-01318,2025-01-31,Jan,Mumbai,Andheri Service Hub,Polo,10.0,153587,Repair,General Service,Under Warranty,2440,3740,7290,12.8,4.1,No,7,UPI
SRV-01319,2025-03-08,Mar,Nashik,Ambad Service Hub,Virtus,0.9,8125,Repair,Electrical,Under Warranty,3350,3240,7780,14.1,4.4,No,4,UPI
SRV-01320,2025-03-12,Mar,Pune,Hadapsar Workshop,Virtus,5.8,62043,Scheduled Maintenance,Electrical,Out of Warranty,4680,2310,8250,1.4,5.0,No,18,UPI
SRV-01321,2025-05-20,May,Pune,Hadapsar Workshop,Taigun,2.8,33431,Scheduled Maintenance,General Service,Under Warranty,1160,1360,2970,7.4,4.1,No,5,UPI
SRV-01322,2025-08-02,Aug,Nagpur,Wardha Road Auto Care,Vento,6.5,74198,Scheduled Maintenance,General Service,Out of Warranty,4170,3450,8990,3.7,4.8,No,18,UPI
SRV-01323,2025-09-08,Sep,Mumbai,Thane Auto Care,Vento,7.7,110802,Scheduled Maintenance,General Service,Out of Warranty,4830,2210,8310,8.7,4.9,No,5,UPI
SRV-01324,2025-04-12,Apr,Mumbai,Navi Mumbai Workshop,Polo,2.6,53512,Scheduled Maintenance,General Service,Out of Warranty,3110,2550,6680,2.1,5.0,No,5,UPI
SRV-01325,2025-01-29,Jan,Mumbai,Navi Mumbai Workshop,Taigun,0.4,2274,Repair,Electrical,Under Warranty,2630,2560,6120,18.4,3.1,Yes,1,Debit Card
SRV-01326,2025-05-02,May,Pune,Hadapsar Workshop,Polo,5.5,80074,Repair,Engine,Out of Warranty,14830,5600,24110,16.9,4.1,No,7,Credit Card
SRV-01327,2025-10-10,Oct,Pune,Baner Auto Care,Taigun,2.1,36556,Scheduled Maintenance,Electrical,Under Warranty,2520,1630,4900,7.1,4.5,No,8,UPI
SRV-01328,2025-04-29,Apr,Nagpur,Wardha Road Auto Care,Vento,9.0,129006,Scheduled Maintenance,Air Conditioning,Under Warranty,1020,1770,3290,5.2,4.7,No,6,Cash
SRV-01329,2025-09-18,Sep,Nagpur,Wardha Road Auto Care,Vento,5.3,73642,Repair,Engine,Out of Warranty,9670,4170,16330,16.7,3.6,No,1,UPI
SRV-01330,2025-08-08,Aug,Pune,Hadapsar Workshop,Vento,7.3,109347,Scheduled Maintenance,Tyres/Suspension,Out of Warranty,5420,2580,9440,7.5,4.6,No,9,UPI
SRV-01331,2025-03-04,Mar,Nagpur,Wardha Road Auto Care,Virtus,4.9,57268,Emergency,Engine,Under Warranty,6820,4130,12920,24.9,3.6,No,2,Cash
SRV-01332,2025-06-20,Jun,Nagpur,Wardha Road Auto Care,Tiguan,4.4,60072,Repair,Brakes,Under Warranty,6940,3160,11920,18.8,3.8,No,7,Cash
SRV-01333,2025-04-05,Apr,Mumbai,Andheri Service Hub,Polo,6.2,67854,Repair,General Service,Out of Warranty,7380,6880,16830,9.8,4.2,No,9,Debit Card
SRV-01334,2025-01-02,Jan,Mumbai,Thane Auto Care,Virtus,0.8,1280,Recall,Electrical,Under Warranty,400,810,1430,7.0,4.5,No,7,Cash
SRV-01335,2025-07-02,Jul,Mumbai,Andheri Service Hub,Virtus,3.1,40917,Repair,Engine,Out of Warranty,26060,3710,35130,21.3,4.7,No,2,UPI
SRV-01336,2025-06-23,Jun,Mumbai,Thane Auto Care,Taigun,4.5,46000,Repair,Brakes,Out of Warranty,8030,5990,16540,15.7,4.5,No,11,UPI
SRV-01337,2025-03-14,Mar,Pune,Baner Auto Care,Virtus,3.7,43284,Scheduled Maintenance,General Service,Under Warranty,1250,1670,3450,4.2,4.9,No,7,UPI
SRV-01338,2025-05-18,May,Pune,Wakad Service Hub,Vento,4.0,52145,Repair,Air Conditioning,Out of Warranty,10220,4300,17130,16.2,4.0,No,9,UPI
SRV-01339,2025-04-19,Apr,Nashik,College Road Auto Care,Polo,5.2,60233,Emergency,Brakes,Out of Warranty,17230,7870,29620,24.9,4.2,No,4,Credit Card
SRV-01340,2025-11-28,Nov,Nagpur,Wardha Road Auto Care,Polo,7.6,83966,Repair,Electrical,Out of Warranty,13010,5470,21810,21.3,4.5,No,4,UPI
SRV-01341,2025-12-28,Dec,Nagpur,Wardha Road Auto Care,Polo,7.1,92965,Scheduled Maintenance,General Service,Under Warranty,1180,1640,3330,4.2,4.7,No,5,UPI
SRV-01342,2025-11-26,Nov,Pune,Wakad Service Hub,Virtus,3.3,46164,Scheduled Maintenance,Engine,Out of Warranty,5390,2430,9230,7.9,4.7,No,9,UPI
SRV-01343,2025-01-29,Jan,Mumbai,Navi Mumbai Workshop,Taigun,3.3,43179,Inspection,Tyres/Suspension,Under Warranty,700,1250,2300,3.7,4.2,No,5,Cash
SRV-01344,2025-08-04,Aug,Nashik,Ambad Service Hub,Virtus,2.5,40796,Scheduled Maintenance,Engine,Out of Warranty,6530,2960,11200,10.8,5.0,No,7,Credit Card
SRV-01345,2025-11-09,Nov,Mumbai,Navi Mumbai Workshop,Polo,6.1,80389,Emergency,Brakes,Under Warranty,5580,5320,12860,21.8,3.8,No,13,Credit Card
SRV-01346,2025-10-30,Oct,Nagpur,Wardha Road Auto Care,Tiguan,5.5,49333,Scheduled Maintenance,Brakes,Out of Warranty,4670,3130,9200,6.9,3.5,Yes,3,UPI
SRV-01347,2025-02-06,Feb,Pune,Baner Auto Care,Tiguan,5.4,81763,Emergency,Brakes,Out of Warranty,18630,8340,31820,23.7,3.9,No,7,UPI
SRV-01348,2025-04-01,Apr,Pune,Wakad Service Hub,Vento,3.5,58111,Scheduled Maintenance,Engine,Under Warranty,2320,1930,5020,6.0,4.7,No,2,UPI
SRV-01349,2025-09-29,Sep,Nagpur,Wardha Road Auto Care,Tiguan,4.3,52062,Scheduled Maintenance,Air Conditioning,Out of Warranty,5610,2400,9450,6.9,5.0,No,12,Debit Card
SRV-01350,2025-10-14,Oct,Pune,Hadapsar Workshop,Taigun,5.1,67704,Repair,Engine,Out of Warranty,22110,4690,31620,15.2,4.0,No,5,UPI
SRV-01351,2025-07-01,Jul,Pune,Baner Auto Care,Virtus,2.6,32175,Repair,Electrical,Under Warranty,5060,2670,9120,16.6,3.2,Yes,5,UPI
SRV-01352,2025-12-28,Dec,Pune,Hadapsar Workshop,Polo,4.2,50425,Scheduled Maintenance,Engine,Out of Warranty,7220,2230,11150,11.1,4.5,No,9,UPI
SRV-01353,2025-12-12,Dec,Pune,Baner Auto Care,Polo,10.7,114810,Inspection,Brakes,Out of Warranty,1390,1050,2880,4.1,5.0,No,3,UPI
SRV-01354,2025-07-21,Jul,Nashik,College Road Auto Care,Virtus,3.7,43082,Scheduled Maintenance,General Service,Under Warranty,1620,1440,3610,5.7,4.9,No,3,UPI
SRV-01355,2025-03-02,Mar,Pune,Hadapsar Workshop,Vento,13.7,185000,Repair,Engine,Out of Warranty,8940,4540,15910,24.1,3.7,No,5,Credit Card
SRV-01356,2025-08-18,Aug,Nashik,Ambad Service Hub,Virtus,2.4,41114,Scheduled Maintenance,General Service,Under Warranty,1400,1360,3260,4.3,5.0,No,3,Net Banking
SRV-01357,2025-03-18,Mar,Mumbai,Navi Mumbai Workshop,Tiguan,6.0,82128,Repair,Tyres/Suspension,Out of Warranty,20190,5630,30470,13.4,4.7,No,6,UPI
SRV-01358,2025-09-20,Sep,Mumbai,Andheri Service Hub,Taigun,3.2,47955,Emergency,Electrical,Out of Warranty,18490,5460,28260,24.5,4.6,No,6,Cash
SRV-01359,2025-06-28,Jun,Mumbai,Navi Mumbai Workshop,Taigun,3.6,51380,Inspection,Electrical,Under Warranty,520,1070,1880,5.0,4.8,No,1,Debit Card
SRV-01360,2025-04-13,Apr,Pune,Baner Auto Care,Virtus,3.6,50880,Repair,Electrical,Under Warranty,5220,2240,8800,18.6,4.4,No,4,Credit Card
SRV-01361,2025-07-11,Jul,Nashik,Ambad Service Hub,Polo,9.7,185000,Scheduled Maintenance,General Service,Out of Warranty,3680,3110,8010,1.3,4.9,No,3,Credit Card
SRV-01362,2025-09-21,Sep,Mumbai,Andheri Service Hub,Vento,7.8,100702,Repair,Engine,Out of Warranty,15550,5590,24950,15.4,3.9,No,4,UPI
SRV-01363,2025-02-14,Feb,Pune,Hadapsar Workshop,Vento,5.3,77553,Scheduled Maintenance,Air Conditioning,Out of Warranty,2740,2350,6010,4.2,4.7,No,7,UPI
SRV-01364,2025-01-09,Jan,Pune,Hadapsar Workshop,Polo,4.8,54227,Repair,Engine,Out of Warranty,15030,5900,24700,18.9,4.2,No,8,Debit Card
SRV-01365,2025-10-14,Oct,Nagpur,Wardha Road Auto Care,Tiguan,4.3,89044,Scheduled Maintenance,General Service,Under Warranty,2590,1490,4810,4.0,3.9,No,10,UPI
SRV-01366,2025-02-26,Feb,Pune,Hadapsar Workshop,Tiguan,4.8,64717,Repair,Brakes,Under Warranty,5110,3060,9640,12.2,4.3,No,13,UPI
SRV-01367,2025-04-12,Apr,Nagpur,Hingna Service Hub,Vento,6.0,82339,Scheduled Maintenance,Brakes,Under Warranty,1070,1280,2770,5.6,5.0,No,10,Debit Card
SRV-01368,2025-06-03,Jun,Pune,Hadapsar Workshop,Tiguan,2.4,20207,Scheduled Maintenance,General Service,Out of Warranty,4780,2840,8990,8.6,4.6,No,10,Cash
SRV-01369,2025-09-16,Sep,Nashik,Ambad Service Hub,Taigun,2.7,44349,Scheduled Maintenance,Brakes,Under Warranty,1730,1900,4280,1.0,5.0,No,9,UPI
SRV-01370,2025-12-30,Dec,Nagpur,Wardha Road Auto Care,Tiguan,3.6,45103,Scheduled Maintenance,General Service,Under Warranty,1600,1360,3490,1.0,3.6,Yes,13,Credit Card
SRV-01371,2025-09-16,Sep,Pune,Wakad Service Hub,Polo,5.4,69366,Scheduled Maintenance,General Service,Out of Warranty,3960,2280,7360,6.1,4.5,No,8,Debit Card
SRV-01372,2025-02-15,Feb,Pune,Baner Auto Care,Polo,5.3,74916,Emergency,Electrical,Under Warranty,7320,2880,12040,21.3,3.7,Yes,13,Cash
SRV-01373,2025-07-30,Jul,Nashik,College Road Auto Care,Virtus,5.9,65564,Scheduled Maintenance,General Service,Out of Warranty,4830,1940,7990,2.7,4.4,No,1,Credit Card
SRV-01374,2025-09-03,Sep,Mumbai,Thane Auto Care,Polo,7.4,72849,Scheduled Maintenance,General Service,Out of Warranty,3910,3070,8240,4.9,4.9,No,5,Credit Card
SRV-01375,2025-05-22,May,Mumbai,Navi Mumbai Workshop,Taigun,1.7,29869,Repair,Air Conditioning,Under Warranty,3980,3780,9160,14.4,4.7,No,5,UPI
SRV-01376,2025-01-22,Jan,Nashik,College Road Auto Care,Taigun,2.8,31827,Scheduled Maintenance,Engine,Under Warranty,1890,1590,4110,9.6,4.3,No,6,Debit Card
SRV-01377,2025-08-10,Aug,Pune,Wakad Service Hub,Tiguan,5.8,62643,Inspection,General Service,Out of Warranty,1730,1870,4250,5.5,4.5,No,7,Cash
SRV-01378,2025-10-28,Oct,Pune,Wakad Service Hub,Virtus,4.3,66498,Scheduled Maintenance,Brakes,Out of Warranty,5460,2440,9320,3.1,4.1,No,15,UPI
SRV-01379,2025-12-23,Dec,Pune,Wakad Service Hub,Tiguan,3.8,41333,Repair,General Service,Under Warranty,4970,3180,9620,12.0,4.2,No,2,UPI
SRV-01380,2025-03-28,Mar,Mumbai,Navi Mumbai Workshop,Taigun,4.2,37486,Scheduled Maintenance,General Service,Under Warranty,770,1180,2300,1.0,4.7,No,5,UPI
SRV-01381,2025-01-15,Jan,Nashik,College Road Auto Care,Virtus,3.7,61473,Scheduled Maintenance,General Service,Out of Warranty,3480,3140,7810,3.5,4.9,No,6,UPI
SRV-01382,2025-10-17,Oct,Mumbai,Thane Auto Care,Polo,1.7,30303,Emergency,Tyres/Suspension,Under Warranty,7800,3860,13760,19.9,4.4,No,2,UPI
SRV-01383,2025-08-04,Aug,Pune,Wakad Service Hub,Polo,7.9,99079,Emergency,Engine,Under Warranty,7740,3850,13680,25.7,3.9,No,12,Debit Card
SRV-01384,2025-09-28,Sep,Nagpur,Wardha Road Auto Care,Taigun,2.6,30032,Scheduled Maintenance,General Service,Under Warranty,1150,1480,3100,1.8,4.7,No,2,UPI
SRV-01385,2025-04-23,Apr,Pune,Wakad Service Hub,Virtus,4.2,49009,Scheduled Maintenance,Air Conditioning,Out of Warranty,4310,2490,8020,2.4,5.0,No,6,Net Banking
SRV-01386,2025-01-16,Jan,Mumbai,Thane Auto Care,Polo,10.5,141369,Scheduled Maintenance,General Service,Out of Warranty,3740,2640,7530,7.2,4.7,No,2,UPI
SRV-01387,2025-03-08,Mar,Nagpur,Wardha Road Auto Care,Taigun,5.6,81177,Scheduled Maintenance,General Service,Out of Warranty,5680,2590,9760,4.9,4.9,No,7,Credit Card
SRV-01388,2025-02-08,Feb,Mumbai,Navi Mumbai Workshop,Vento,11.2,130335,Repair,Engine,Out of Warranty,13570,7910,25350,25.3,4.5,No,8,Debit Card
SRV-01389,2025-11-20,Nov,Nagpur,Hingna Service Hub,Taigun,1.4,9415,Inspection,Electrical,Under Warranty,710,990,2010,7.3,4.6,No,4,Cash
SRV-01390,2025-10-21,Oct,Pune,Hadapsar Workshop,Tiguan,1.4,21645,Scheduled Maintenance,General Service,Under Warranty,1280,1550,3340,2.0,5.0,No,6,Net Banking
SRV-01391,2025-06-27,Jun,Nagpur,Wardha Road Auto Care,Virtus,0.1,17571,Scheduled Maintenance,Electrical,Under Warranty,1490,1130,3090,6.9,4.5,No,6,Net Banking
SRV-01392,2025-03-18,Mar,Mumbai,Andheri Service Hub,Virtus,3.8,45662,Inspection,Brakes,Out of Warranty,1730,1610,3940,4.9,5.0,No,8,Credit Card
SRV-01393,2025-08-12,Aug,Nashik,College Road Auto Care,Polo,6.8,86146,Inspection,Electrical,Out of Warranty,1940,1730,4330,6.4,4.6,No,3,UPI
SRV-01394,2025-12-12,Dec,Nashik,Ambad Service Hub,Tiguan,7.0,122464,Repair,Engine,Out of Warranty,23350,5580,34140,17.8,3.7,No,5,Debit Card
SRV-01395,2025-02-24,Feb,Nagpur,Wardha Road Auto Care,Taigun,2.4,23397,Scheduled Maintenance,General Service,Under Warranty,930,1670,3070,1.0,4.6,No,4,UPI
SRV-01396,2025-06-23,Jun,Pune,Hadapsar Workshop,Taigun,3.3,56993,Repair,Engine,Under Warranty,4730,3020,9140,16.9,4.1,No,9,UPI
SRV-01397,2025-02-05,Feb,Pune,Wakad Service Hub,Taigun,1.2,20784,Scheduled Maintenance,Tyres/Suspension,Under Warranty,1580,920,2950,3.2,4.9,No,4,Cash
SRV-01398,2025-09-17,Sep,Pune,Hadapsar Workshop,Taigun,1.7,23964,Repair,Brakes,Under Warranty,5450,2280,9120,9.1,4.9,No,6,Net Banking
SRV-01399,2025-09-14,Sep,Mumbai,Navi Mumbai Workshop,Tiguan,4.2,46858,Inspection,Engine,Out of Warranty,3070,2210,6230,8.0,4.6,No,8,UPI
SRV-01400,2025-08-26,Aug,Pune,Baner Auto Care,Taigun,2.3,28724,Inspection,Electrical,Out of Warranty,2140,1190,3930,2.3,4.4,No,18,UPI
SRV-01401,2025-07-17,Jul,Nagpur,Wardha Road Auto Care,Taigun,3.0,51118,Scheduled Maintenance,General Service,Under Warranty,1510,1540,3600,1.1,4.7,No,6,Debit Card
SRV-01402,2025-03-23,Mar,Pune,Hadapsar Workshop,Vento,3.8,61394,Inspection,Tyres/Suspension,Out of Warranty,2150,1630,4460,8.3,3.9,No,6,Credit Card
SRV-01403,2025-06-09,Jun,Pune,Wakad Service Hub,Polo,5.6,42934,Scheduled Maintenance,General Service,Out of Warranty,5390,2410,9200,4.8,4.1,Yes,1,Net Banking
SRV-01404,2025-07-21,Jul,Nagpur,Wardha Road Auto Care,Virtus,2.5,29059,Scheduled Maintenance,General Service,Out of Warranty,7040,1820,10450,6.5,5.0,No,5,UPI
SRV-01405,2025-11-06,Nov,Pune,Hadapsar Workshop,Polo,10.1,125276,Repair,General Service,Under Warranty,3010,3000,7090,8.8,4.4,No,5,Debit Card
SRV-01406,2025-04-05,Apr,Mumbai,Thane Auto Care,Taigun,4.6,31162,Inspection,General Service,Under Warranty,360,1100,1720,3.6,4.7,No,2,UPI
SRV-01407,2025-08-08,Aug,Mumbai,Andheri Service Hub,Taigun,4.3,52719,Scheduled Maintenance,General Service,Under Warranty,1280,1590,3390,3.4,4.7,No,8,UPI
SRV-01408,2025-10-06,Oct,Pune,Wakad Service Hub,Tiguan,4.4,48194,Repair,Tyres/Suspension,Out of Warranty,27510,6010,39550,17.1,4.3,No,2,Cash
SRV-01409,2025-07-15,Jul,Nagpur,Hingna Service Hub,Taigun,1.1,6186,Repair,Tyres/Suspension,Under Warranty,4250,2670,8170,16.3,4.5,No,3,Debit Card
SRV-01410,2025-12-18,Dec,Mumbai,Navi Mumbai Workshop,Virtus,3.8,38855,Recall,Tyres/Suspension,Under Warranty,280,670,1120,9.1,4.3,No,15,Credit Card
SRV-01411,2025-01-04,Jan,Nashik,Ambad Service Hub,Polo,3.4,32687,Scheduled Maintenance,Electrical,Out of Warranty,7120,2530,11390,8.0,4.3,No,6,UPI
SRV-01412,2025-07-06,Jul,Mumbai,Thane Auto Care,Virtus,1.1,17378,Inspection,Air Conditioning,Under Warranty,540,990,1810,2.6,4.7,No,6,UPI
SRV-01413,2025-10-06,Oct,Nagpur,Wardha Road Auto Care,Tiguan,2.6,23230,Emergency,Brakes,Under Warranty,9130,3890,15360,13.8,4.3,No,12,Credit Card
SRV-01414,2025-05-26,May,Pune,Wakad Service Hub,Virtus,2.2,35190,Recall,Electrical,Under Warranty,550,670,1440,6.4,4.1,No,2,Debit Card
SRV-01415,2025-10-20,Oct,Nashik,College Road Auto Care,Polo,6.5,104414,Scheduled Maintenance,General Service,Out of Warranty,2030,2370,5190,1.0,4.4,No,8,UPI
SRV-01416,2025-08-27,Aug,Nashik,Ambad Service Hub,Vento,8.9,100206,Inspection,General Service,Out of Warranty,1650,1930,4220,1.1,5.0,No,5,UPI
SRV-01417,2025-11-08,Nov,Mumbai,Thane Auto Care,Virtus,3.3,37276,Scheduled Maintenance,General Service,Under Warranty,1430,1600,3580,5.0,5.0,No,5,Credit Card
SRV-01418,2025-06-26,Jun,Nagpur,Wardha Road Auto Care,Polo,9.3,132622,Repair,General Service,Out of Warranty,9220,4600,16310,13.8,4.3,No,5,Debit Card
SRV-01419,2025-10-30,Oct,Pune,Wakad Service Hub,Taigun,4.2,49874,Emergency,Tyres/Suspension,Out of Warranty,24670,6450,36720,26.3,3.1,Yes,5,Debit Card
SRV-01420,2025-11-27,Nov,Mumbai,Navi Mumbai Workshop,Polo,5.2,70776,Recall,General Service,Out of Warranty,710,1100,2140,8.1,4.5,No,1,Credit Card
SRV-01421,2025-07-26,Jul,Pune,Baner Auto Care,Polo,13.7,185000,Scheduled Maintenance,General Service,Out of Warranty,2710,2680,6360,3.4,5.0,No,1,UPI
