vehicle_id,vehicle_age_years,mileage_km,service_gap_months,engine_alerts,brake_wear_percent,avg_monthly_distance_km,warranty_claims,customer_complaints,repair_cost_last_year,battery_voltage,driving_pattern,fuel_type,region,transmission,service_center_type,service_risk
VH101345,2.7,23459,9.0,2,17.9,1428,0,1,8037.0,,Mixed,Electric,South,Manual,Independent,Low Risk
VH101346,11.7,122065,9.0,2,75.3,459,2,3,13555.0,Normal,Mixed,Diesel,East,Automatic,Authorized,Low Risk
VH101347,6.4,61812,11.0,4,46.2,1712,1,1,10739.0,Low,Mixed,Petrol,West,Automatic,Independent,Low Risk
VH101348,3.5,13945,12.0,1,28.2,1440,0,2,7530.0,Normal,City,Petrol,South,Automatic,Authorized,High Risk
VH101349,8.0,118944,5.0,2,83.6,1279,1,1,13195.0,Normal,City,Diesel,East,Manual,Independent,Low Risk
VH101350,5.2,82383,3.0,1,48.1,1835,0,0,11097.0,Normal,Mixed,Diesel,West,Manual,Authorized,Low Risk
VH101351,4.8,56091,4.0,0,59.4,1079,0,1,3792.0,Low,City,Petrol,South,Manual,Independent,High Risk
VH101352,7.0,97911,16.0,3,78.8,929,2,1,11455.0,Normal,City,Petrol,East,Automatic,Independent,High Risk
VH101353,2.0,32273,7.0,2,22.0,1964,1,1,3767.0,Normal,City,Diesel,South,Manual,Independent,High Risk
VH101354,6.5,68779,12.0,1,65.7,2207,1,0,9122.0,Normal,Highway,Petrol,West,Manual,Authorized,Low Risk
VH101355,10.7,102224,12.0,1,74.4,889,1,1,9889.0,Normal,City,Diesel,West,Automatic,Authorized,High Risk
VH101356,6.8,101381,8.0,3,68.6,1191,1,2,10013.0,Normal,Highway,Diesel,South,Manual,Independent,Low Risk
VH101357,4.5,64902,4.0,1,54.0,1793,1,0,5459.0,Normal,Mixed,Petrol,East,Manual,Authorized,Low Risk
VH101358,4.1,48451,12.0,1,40.6,1209,3,0,7379.0,Normal,Highway,Diesel,West,Manual,Independent,Low Risk
VH101359,4.4,46637,8.0,1,45.9,1559,0,2,6719.0,Normal,Mixed,Petrol,North,Automatic,Authorized,Low Risk
VH101360,4.8,71678,3.0,3,55.9,1656,1,2,11190.0,Normal,,Petrol,West,Automatic,Authorized,Low Risk
VH101361,4.5,44927,6.0,2,35.2,958,0,0,7708.0,Normal,Mixed,Electric,North,Manual,Independent,Low Risk
VH101362,8.0,115374,2.0,2,55.8,1468,1,2,9345.0,Normal,Highway,Diesel,South,Manual,Independent,High Risk
VH101363,0.8,5000,6.0,2,22.6,1247,0,2,5332.0,Normal,Mixed,Petrol,North,Manual,Authorized,Low Risk
VH101364,7.8,145828,8.0,2,,617,0,1,8085.0,Normal,Highway,Petrol,North,Automatic,Independent,High Risk
VH101365,4.5,20959,7.0,1,34.2,735,0,2,8621.0,Normal,City,Petrol,South,Manual,Authorized,Low Risk
VH101366,6.5,73108,7.0,1,59.9,911,2,2,7687.0,Normal,Mixed,CNG,North,Manual,Authorized,Low Risk
VH101367,2.5,39115,8.0,4,31.9,1733,1,0,9404.0,Normal,Highway,Diesel,South,Manual,Authorized,Low Risk
VH101368,9.1,143788,11.0,2,98.0,1750,1,0,12894.0,Normal,Mixed,Diesel,West,Automatic,Authorized,Low Risk
VH101369,8.9,111063,13.0,0,78.0,1640,2,1,14635.0,Normal,City,Petrol,West,Manual,Authorized,High Risk
VH101370,8.1,120008,14.0,4,82.5,1479,1,1,15011.0,Low,City,Electric,South,Manual,Authorized,High Risk
VH101371,1.4,5000,5.0,1,15.3,1465,1,1,4244.0,Normal,Mixed,CNG,North,Manual,Independent,High Risk
VH101372,7.7,77763,15.0,0,75.7,1394,1,0,6214.0,Low,Highway,Petrol,West,Automatic,Authorized,Low Risk
VH101373,6.6,53703,8.0,4,36.0,1462,1,3,15008.0,Normal,City,Petrol,North,Automatic,Independent,Low Risk
VH101374,1.2,29256,6.0,1,26.7,1497,1,0,2965.0,Normal,Mixed,Petrol,South,Automatic,Authorized,Low Risk
VH101375,5.4,78585,4.0,2,44.0,520,0,1,3978.0,Normal,Highway,Diesel,West,Manual,,Low Risk
VH101376,6.5,23490,1.0,2,35.0,839,0,2,9226.0,Normal,City,Petrol,North,Manual,Authorized,Low Risk
VH101377,7.0,49561,10.0,3,35.1,715,0,2,12163.0,Low,Highway,Petrol,West,Manual,Independent,High Risk
VH101378,6.0,66131,10.0,2,45.6,1826,2,2,6781.0,Low,City,Diesel,East,Automatic,Independent,Low Risk
VH101379,6.3,61508,5.0,0,42.5,2110,1,0,,,Highway,Diesel,South,Automatic,Authorized,Low Risk
VH101380,9.5,112843,5.0,4,77.4,200,3,4,14821.0,Normal,City,Diesel,South,Manual,Authorized,High Risk
VH101381,8.8,137577,7.0,2,76.7,2064,2,0,11741.0,Normal,City,Diesel,South,Manual,Authorized,High Risk
VH101382,0.5,10716,6.0,3,,1295,0,2,,Normal,Mixed,Petrol,South,Manual,Authorized,Low Risk
VH101383,4.6,70683,5.0,3,58.3,1777,2,2,5193.0,Normal,City,Diesel,North,Automatic,Authorized,Low Risk
VH101384,5.1,69520,4.0,4,29.4,1513,1,1,17598.0,Normal,Mixed,CNG,West,Manual,Independent,High Risk
VH101385,0.8,17941,15.0,0,33.4,1999,0,4,2115.0,Normal,Highway,Diesel,East,Manual,Authorized,Low Risk
VH101386,5.8,72363,6.0,1,71.3,1359,1,2,,Normal,City,Electric,East,Manual,Authorized,Low Risk
VH101387,8.9,118604,10.0,3,78.1,541,3,1,13669.0,Normal,Mixed,Diesel,East,Manual,Independent,High Risk
VH101388,2.6,40068,11.0,0,50.6,1195,0,1,0.0,Low,City,CNG,East,Manual,Independent,Low Risk
VH101389,6.4,56234,10.0,4,45.0,1518,2,4,8879.0,Normal,Highway,Diesel,South,Automatic,Authorized,Low Risk
VH101390,3.0,52773,11.0,3,60.9,1138,3,0,6272.0,Normal,Mixed,Petrol,North,Automatic,Independent,High Risk
VH101391,3.7,41299,10.0,4,31.9,1592,2,0,13010.0,Normal,Mixed,Electric,South,Manual,Authorized,High Risk
VH101392,9.5,142053,5.0,1,66.9,1216,4,1,6870.0,Normal,City,Diesel,West,Manual,Authorized,High Risk
VH101393,4.0,37305,,1,33.8,940,0,1,3612.0,Normal,Mixed,Electric,South,Automatic,Authorized,Low Risk
VH101394,6.7,63376,15.0,1,68.0,685,0,0,9308.0,Normal,Mixed,Diesel,South,Automatic,Authorized,Low Risk
VH101395,0.5,5000,6.0,1,22.7,1046,0,2,4713.0,Normal,City,Diesel,South,Automatic,Authorized,Low Risk
VH101396,10.5,104772,8.0,1,66.5,1356,2,0,13617.0,Normal,Highway,Petrol,North,Automatic,Independent,High Risk
VH101397,7.1,105460,11.0,3,76.2,231,0,0,8491.0,Normal,City,Petrol,South,Automatic,Authorized,Low Risk
VH101398,5.0,58296,18.0,3,57.1,844,1,4,4636.0,Normal,City,Diesel,East,Automatic,Authorized,High Risk
VH101399,7.1,63506,14.0,1,48.3,212,0,0,10865.0,Normal,City,Electric,West,Manual,Independent,Low Risk
VH101400,1.7,10479,4.0,1,48.7,929,0,0,,Normal,City,CNG,North,Manual,Independent,Low Risk
VH101401,8.7,97002,10.0,3,62.2,1873,2,2,11975.0,Low,Highway,Diesel,South,Manual,Independent,High Risk
VH101402,4.6,37498,9.0,2,45.9,633,0,2,4477.0,Normal,City,Diesel,East,Automatic,Independent,High Risk
VH101403,4.9,65217,6.0,1,58.6,1616,0,1,5784.0,Normal,City,Petrol,South,Automatic,Independent,High Risk
VH101404,4.2,64330,8.0,2,42.0,2731,2,1,9041.0,Normal,City,Petrol,South,Automatic,Independent,Low Risk
VH101405,3.9,44177,,4,33.9,2006,3,3,9264.0,Normal,City,Electric,West,Manual,Authorized,Low Risk
VH101406,7.4,107171,7.0,1,84.7,1319,0,0,13913.0,Normal,Highway,Diesel,North,Manual,Authorized,Low Risk
VH101407,6.2,87928,6.0,2,64.4,1696,0,0,12540.0,Normal,Highway,Diesel,East,Automatic,Authorized,Low Risk
VH101408,7.3,94279,8.0,4,70.1,538,2,1,13660.0,Normal,City,CNG,North,Automatic,Authorized,High Risk
VH101409,5.5,52971,6.0,4,25.4,432,0,3,5196.0,Normal,City,Petrol,North,Automatic,Authorized,Low Risk
VH101410,6.9,76207,19.0,2,63.6,1265,0,1,7995.0,Normal,City,Electric,North,Manual,Authorized,High Risk
VH101411,4.4,65804,8.0,0,53.7,1457,2,0,3706.0,Normal,Highway,Diesel,North,Automatic,Authorized,Low Risk
VH101412,11.5,192199,7.0,4,98.0,1819,3,0,14461.0,Normal,City,Petrol,North,Automatic,Authorized,High Risk
VH101413,1.3,24457,7.0,4,31.6,954,0,1,8281.0,Normal,Mixed,Diesel,South,Automatic,Authorized,Low Risk
VH101414,8.9,57227,6.0,2,41.3,1351,3,0,12687.0,Normal,Highway,Petrol,North,Automatic,Authorized,Low Risk
VH101415,9.2,120749,3.0,1,74.6,1333,0,0,5673.0,Normal,City,Diesel,South,Automatic,Authorized,Low Risk
VH101416,3.2,44777,12.0,1,36.2,1182,0,1,8205.0,Low,City,Petrol,North,Manual,,Low Risk
VH101417,11.5,199029,17.0,2,98.0,1212,1,2,14402.0,Normal,City,Petrol,East,Manual,Authorized,High Risk
VH101418,8.2,140457,6.0,4,98.0,806,1,1,15024.0,Normal,City,Diesel,West,Manual,Authorized,High Risk
VH101419,8.1,86289,15.0,4,72.0,1395,1,0,16173.0,Normal,City,Diesel,West,Manual,Independent,High Risk
VH101420,5.6,96689,28.0,3,57.1,1351,0,2,7836.0,Normal,Mixed,Petrol,North,Automatic,Independent,High Risk
VH101421,4.9,65833,22.0,4,73.0,1021,1,4,14938.0,Normal,City,CNG,East,Automatic,Authorized,High Risk
VH101422,4.9,72197,16.0,1,49.3,1596,1,2,6706.0,Normal,City,Petrol,South,Manual,Independent,High Risk
VH101423,6.6,47538,4.0,1,40.7,1784,0,1,13530.0,,Mixed,Diesel,South,Automatic,Independent,Low Risk
VH101424,9.3,94813,4.0,1,76.5,1602,2,3,8259.0,Normal,Mixed,Diesel,North,Manual,Independent,High Risk
VH101425,6.0,54625,11.0,1,22.7,708,1,1,12752.0,Normal,City,Petrol,West,Manual,Independent,Low Risk
VH101426,3.0,51703,8.0,1,40.1,1302,0,1,2557.0,Normal,Highway,Electric,East,Automatic,Authorized,Low Risk
VH101427,7.7,112308,2.0,1,70.1,776,1,2,17836.0,Low,City,Diesel,North,Manual,Authorized,Low Risk
VH101428,8.0,89798,6.0,3,66.1,1300,2,2,9404.0,Normal,Mixed,Petrol,South,Automatic,Authorized,Low Risk
VH101429,7.3,66500,11.0,5,55.0,778,1,1,17701.0,Normal,Highway,Diesel,South,Automatic,Authorized,Low Risk
VH101430,7.5,71939,7.0,1,53.1,1914,0,2,8340.0,Normal,City,Diesel,South,Manual,Authorized,Low Risk
VH101431,4.8,51178,8.0,1,41.1,1657,0,0,9358.0,Low,City,Petrol,West,Manual,Independent,High Risk
VH101432,3.0,25292,4.0,0,39.8,1850,0,0,4070.0,Low,City,Petrol,West,Manual,Authorized,Low Risk
VH101433,3.2,54489,6.0,3,47.6,1797,0,0,4638.0,Normal,Mixed,Diesel,West,Automatic,Authorized,Low Risk
VH101434,1.1,20580,11.0,1,25.9,1109,2,1,0.0,Low,City,Diesel,East,Manual,Independent,Low Risk
VH101435,6.1,86642,6.0,6,63.8,1029,0,3,22514.0,Normal,Highway,Petrol,East,Automatic,,Low Risk
VH101436,5.3,42182,15.0,1,57.6,2156,1,2,7754.0,Normal,City,Petrol,North,Automatic,Authorized,High Risk
VH101437,4.3,31623,8.0,3,33.5,1164,2,0,0.0,Low,Mixed,Petrol,East,Manual,Authorized,Low Risk
VH101438,0.5,16884,10.0,1,17.7,546,0,0,4168.0,Low,,Petrol,West,Manual,Authorized,Low Risk
VH101439,2.1,8938,11.0,0,8.0,1774,1,1,5597.0,,Mixed,Diesel,West,Manual,Authorized,Low Risk
VH101440,8.5,80986,11.0,6,43.2,1325,2,5,14362.0,Normal,City,Petrol,West,Manual,Authorized,High Risk
VH101441,3.7,63894,4.0,1,44.4,2033,0,0,3813.0,Normal,City,Petrol,East,Manual,Authorized,Low Risk
VH101442,6.5,76423,5.0,5,55.3,1376,1,3,13537.0,Low,City,Petrol,West,Automatic,Authorized,High Risk
VH101443,1.7,20937,2.0,1,19.5,1240,0,0,8128.0,Normal,Highway,Diesel,West,Automatic,Independent,Low Risk
VH101444,9.4,99934,6.0,2,73.4,2044,1,3,12780.0,Normal,City,Diesel,West,Manual,Authorized,Low Risk
VH101445,5.1,63315,4.0,0,42.9,450,4,0,10772.0,Normal,City,Petrol,North,Manual,Authorized,High Risk
VH101446,6.3,70186,6.0,2,42.9,946,1,2,13290.0,Low,City,Diesel,North,Manual,Authorized,High Risk
VH101447,11.8,195592,7.0,4,98.0,789,0,1,16388.0,Normal,City,Diesel,West,Automatic,Independent,High Risk
VH101448,9.6,129541,9.0,2,98.0,200,2,1,7614.0,Normal,Mixed,Petrol,South,Automatic,Authorized,High Risk
VH101449,4.7,82002,7.0,1,47.4,1704,1,1,6255.0,Low,City,Petrol,East,Automatic,Authorized,Low Risk
VH101450,3.9,59312,7.0,0,49.6,960,0,2,,Normal,Mixed,Petrol,West,Manual,Authorized,Low Risk
VH101451,4.6,36670,10.0,0,13.4,1721,0,0,5832.0,Normal,Mixed,CNG,East,Automatic,Authorized,Low Risk
VH101452,6.9,95514,8.0,2,50.8,1452,0,2,12240.0,Low,Highway,Petrol,South,Automatic,Independent,High Risk
VH101453,5.2,46690,13.0,0,33.5,1566,0,1,8943.0,Normal,City,Petrol,East,Manual,,High Risk
VH101454,4.4,34005,8.0,4,45.4,1013,0,1,12159.0,Normal,Highway,Diesel,West,Manual,Authorized,Low Risk
VH101455,9.5,78738,18.0,1,49.2,853,2,3,10419.0,Low,Mixed,Diesel,East,Manual,Authorized,High Risk
VH101456,5.2,79984,4.0,4,49.5,1297,0,1,12844.0,Low,City,CNG,South,Automatic,Authorized,Low Risk
VH101457,11.7,153705,6.0,6,98.0,1728,1,3,26684.0,Normal,City,Petrol,West,Manual,Independent,High Risk
VH101458,5.7,69796,5.0,4,53.2,1224,0,3,6862.0,Normal,City,Petrol,South,Manual,Authorized,High Risk
VH101459,10.3,126784,9.0,1,75.8,885,0,0,13579.0,Normal,City,Diesel,West,Manual,Authorized,Low Risk
VH101460,6.5,112750,4.0,1,98.0,627,1,0,14462.0,Normal,City,Diesel,South,Manual,Independent,High Risk
VH101461,8.1,81805,3.0,3,56.5,1356,1,4,8781.0,Normal,City,Electric,South,Automatic,Authorized,Low Risk
VH101462,3.5,42942,4.0,3,39.1,962,3,1,11604.0,Low,Highway,Diesel,North,Manual,Independent,Low Risk
VH101463,3.2,54190,3.0,2,39.7,1213,0,2,10511.0,Normal,City,Diesel,West,Manual,Authorized,Low Risk
VH101464,6.7,65617,7.0,3,55.3,1126,0,1,6554.0,Normal,City,Petrol,East,Automatic,Independent,High Risk
VH101465,8.2,113882,9.0,4,90.9,1019,0,6,16160.0,Normal,Mixed,Electric,West,Automatic,Independent,High Risk
VH101466,5.6,55316,2.0,0,63.0,1403,0,0,5672.0,Normal,City,Diesel,South,Manual,Authorized,Low Risk
VH101467,2.0,31353,6.0,1,23.0,1538,0,2,4357.0,Normal,City,Petrol,South,Manual,Authorized,Low Risk
VH101468,1.8,16214,14.0,0,35.1,2272,0,1,2080.0,Low,City,Diesel,West,Manual,Authorized,High Risk
VH101469,1.6,54169,16.0,1,50.1,1644,1,1,8391.0,Low,City,Diesel,North,Manual,Independent,High Risk
VH101470,0.7,5000,12.0,0,27.5,2079,0,0,1771.0,Normal,Highway,Petrol,East,Automatic,Authorized,Low Risk
VH101471,5.8,89491,1.0,3,62.7,824,1,1,8987.0,Normal,City,Diesel,East,Automatic,,Low Risk
VH101472,8.5,96956,8.0,1,65.8,418,1,0,8972.0,Low,Mixed,Diesel,West,Manual,Independent,Low Risk
VH101473,5.5,88003,15.0,1,73.2,1242,0,0,6609.0,Normal,Mixed,Petrol,West,Manual,Independent,High Risk
VH101474,0.5,15333,6.0,3,33.0,1696,0,0,2245.0,Normal,City,Electric,West,Manual,Authorized,Low Risk
VH101475,5.0,56408,3.0,1,62.6,1615,2,1,5739.0,Normal,Mixed,Electric,South,Automatic,Authorized,Low Risk
VH101476,5.1,73119,14.0,3,56.8,1880,0,0,10217.0,Normal,Highway,Petrol,West,Manual,Authorized,Low Risk
VH101477,11.2,122632,16.0,2,81.0,200,0,0,15374.0,,Mixed,Diesel,West,Manual,Authorized,High Risk
VH101478,1.6,13857,8.0,2,8.0,1902,0,0,9293.0,Normal,City,CNG,North,Manual,Authorized,Low Risk
VH101479,4.4,57166,3.0,2,28.0,1424,1,0,8731.0,Normal,Highway,Petrol,East,Automatic,Authorized,Low Risk
VH101480,10.1,183954,2.0,4,98.0,447,0,3,14072.0,Normal,City,Electric,West,Automatic,Independent,High Risk
VH101481,6.7,84740,9.0,1,49.0,1626,2,0,5545.0,Normal,City,Petrol,South,Manual,Authorized,High Risk
VH101482,7.0,111917,5.0,5,85.1,1338,1,2,14992.0,Low,Mixed,Diesel,West,Automatic,Authorized,High Risk
VH101483,5.8,74632,7.0,2,41.1,1448,1,0,8844.0,Normal,City,Diesel,South,Automatic,Authorized,Low Risk
VH101484,6.4,86340,7.0,1,56.5,1770,1,1,8240.0,Normal,City,Petrol,South,Manual,Independent,High Risk
VH101485,7.6,72553,4.0,1,,1474,4,0,10430.0,Low,City,Diesel,East,Automatic,Independent,High Risk
VH101486,3.3,30806,2.0,0,44.4,484,0,1,6132.0,Normal,Mixed,Petrol,South,Automatic,Authorized,Low Risk
VH101487,7.9,121207,6.0,4,74.6,1176,0,1,14473.0,Normal,City,Petrol,West,Manual,Authorized,High Risk
VH101488,1.8,17511,8.0,2,28.7,409,0,0,5074.0,Normal,City,Petrol,North,Automatic,Authorized,Low Risk
VH101489,6.4,87972,9.0,1,65.0,1588,1,0,5946.0,Normal,Highway,Petrol,West,Manual,Authorized,Low Risk
VH101490,6.0,90573,5.0,4,74.3,1977,3,4,9939.0,Low,City,Petrol,West,Manual,Authorized,High Risk
VH101491,3.8,72455,15.0,1,63.6,604,3,2,8884.0,Low,City,Petrol,East,Manual,Authorized,High Risk
VH101492,5.4,77774,4.0,0,56.8,901,0,1,5005.0,Normal,Highway,Petrol,North,Automatic,Independent,Low Risk
VH101493,3.8,38896,1.0,1,16.9,791,0,1,1863.0,Low,Mixed,Petrol,East,Automatic,Authorized,Low Risk
VH101494,2.6,36126,13.0,1,31.5,1014,2,1,8801.0,Normal,Mixed,Petrol,West,Manual,Authorized,Low Risk
VH101495,4.5,54784,8.0,4,44.2,1464,2,1,7534.0,Normal,City,CNG,East,Manual,Authorized,High Risk
VH101496,2.5,11739,6.0,3,23.7,1020,2,3,7613.0,Normal,City,Petrol,East,Manual,Independent,Low Risk
VH101497,6.4,56924,10.0,6,37.5,1589,0,0,16332.0,Normal,Mixed,Diesel,South,Automatic,Authorized,High Risk
VH101498,2.4,19191,7.0,2,37.2,1804,0,1,6170.0,Normal,City,Petrol,West,Manual,Independent,High Risk
VH101499,7.4,109092,3.0,2,74.8,1823,1,0,2730.0,Low,Mixed,Petrol,East,Automatic,Independent,Low Risk
VH101500,2.3,21480,3.0,1,15.8,669,1,2,6070.0,,City,Diesel,East,Manual,Independent,Low Risk
